Gadgets information
============================================================
0x000000000011442f : call qword ptr [r10] // 41ff12
0x0000000000076d5f : call qword ptr [r14] // 41ff16
0x00000000000ba867 : call qword ptr [r15] // 41ff17
0x00000000000e2721 : xchg eax, esp ; ret 0x8041 // 94c24180
0x0000000000040da6 : xchg eax, esp ; ret 0x8341 // 94c24183
0x000000000003df12 : xchg eax, esp ; ret 0x8348 // 94c24883
0x0000000000098e85 : xchg eax, esp ; ret 0x8444 // 94c24484
0x00000000000cd379 : xchg eax, esp ; ret 0x8548 // 94c24885
0x00000000000ccef4 : xchg eax, esp ; ret 0x854d // 94c24d85
0x00000000000d4607 : xchg eax, esp ; ret 0x8944 // 94c24489
0x00000000000fe50a : xchg eax, esp ; ret 0x8945 // 94c24589
0x00000000000d2d18 : xchg eax, esp ; ret 0x8948 // 94c24889
0x0000000000040b9f : xchg eax, esp ; ret 0x8b44 // 94c2448b
0x00000000000fa5c9 : xchg eax, esp ; ret 0x8b48 // 94c2488b
0x00000000000ae5ef : xchg eax, esp ; ret 0x8d4c // 94c24c8d
0x0000000000106586 : xchg eax, esp ; ret 0x93c // 94c23c09
0x0000000000022149 : xchg eax, esp ; ret 0x9e9 // 94c2e909
0x0000000000040cc0 : xchg eax, esp ; ret 0x9fe9 // 94c2e99f
0x000000000002d282 : xchg eax, esp ; ret 0xb60f // 94c20fb6
0x00000000000a8540 : xchg eax, esp ; ret 0xca21 // 94c221ca
0x00000000000be30f : xchg eax, esp ; ret 0xd008 // 94c208d0
0x00000000000be302 : xchg eax, esp ; ret 0xd009 // 94c209d0
0x00000000000cec25 : xchg eax, esp ; ret 0xd108 // 94c208d1
0x0000000000053b2e : xchg eax, esp ; ret 0xd189 // 94c289d1
0x000000000002031d : xchg eax, esp ; ret 0xd284 // 94c284d2
0x000000000008e9af : xchg eax, esp ; ret 0xd308 // 94c208d3
0x000000000006986d : xchg eax, esp ; ret 0xdaf7 // 94c2f7da
0x000000000009d437 : xchg eax, esp ; ret 0xf883 // 94c283f8
0x0000000000098de7 : xchg eax, esp ; ret 0xfd83 // 94c283fd
0x0000000000098e08 : xchg eax, esp ; ret 0xfe83 // 94c283fe
0x000000000016e670 : xchg eax, esp ; ret 0xfff7 // 94c2f7ff
0x000000000016f748 : xchg eax, esp ; retf -7 // 94caf9ff
0x00000000000f55d9 : xlatb ; jmp rax // d7ffe0
0x000000000007eb29 : xlatb ; ret // d7c3
0x000000000015a5a6 : xlatb ; ret 0x4e27 // d7c2274e
0x0000000000003278 : xlatb ; ret 0x5a51 // d7c2515a
0x00000000000824f7 : xlatb ; ret 0x94c // d7c24c09
0x00000000000836cf : xlatb ; ret 0xc085 // d7c285c0
0x000000000007eb20 : xlatb ; ret 0xc148 // d7c248c1
0x000000000008f1db : xlatb ; ret 0xf188 // d7c288f1
0x00000000000806a4 : xlatb ; ret 0xf66 // d7c2660f
0x000000000007ebbd : xlatb ; retf // d7cb
0x000000000007ed90 : xlatb ; retf -0x152d // d7cad3ea
0x0000000000159492 : xlatb ; retf -0x2081 // d7ca7fdf
0x00000000000825d4 : xlatb ; retf -0x3eb8 // d7ca48c1
0x0000000000158564 : xlatb ; retf -0x5e15 // d7caeba1
0x000000000009a952 : xlatb ; retf -0x7ab8 // d7ca4885
0x000000000009a7fc : xlatb ; retf 0xf66 // d7ca660f
0x00000000000dac29 : xlatb ; syscall // d70f05

Unique gadgets found: 2120
